student_id,attendance_pct,study_hours_week,assignment_score,internal_marks,prev_sem_cgpa,activity_score,final_exam_marks
S08702,88.7,19.5,82.9,73.5,7.15,55.1,79.71
S07063,69.4,4.9,76.0,42.7,6.79,65.9,46.34
S00720,75.8,10.1,93.2,79.1,9.05,83.5,77.13
S02358,77.6,19.9,77.8,64.9,8.68,89.4,77.3
S03807,83.0,21.9,78.3,85.8,9.49,49.6,89.56
S02696,94.4,20.3,96.1,72.8,8.82,57.0,84.74
S01012,,7.1,38.1,44.4,4.87,42.1,36.79
S00432,52.1,8.6,58.0,57.0,6.73,49.0,43.75
S06683,82.8,14.9,68.4,66.3,8.04,53.2,80.89
S06300,60.8,7.3,52.1,,5.8,28.7,51.34
S01879,77.8,23.2,86.8,83.8,9.16,71.5,99.2
S05877,65.0,10.4,63.9,70.7,7.55,69.5,84.28
S02622,72.3,23.3,61.0,71.7,7.45,66.4,61.29
S03603,61.6,7.4,45.9,47.4,6.02,36.5,53.58
S07205,77.7,18.2,77.6,70.2,9.87,65.7,87.27
S08914,84.6,12.6,65.3,,8.62,46.9,69.04
S01648,64.1,10.2,64.8,68.5,7.64,46.9,71.95
S04691,81.1,19.7,70.8,79.1,8.78,61.1,77.56
S01801,76.8,15.6,76.2,74.4,8.57,63.1,75.1
S04854,79.0,18.5,71.4,48.2,7.84,52.0,74.97
S05356,78.5,16.9,66.5,50.4,6.59,47.8,60.66
S05715,87.6,20.6,78.3,81.0,5.91,65.1,68.32
S09882,86.0,30.7,88.4,100.0,10.0,65.0,100.0
S01901,85.0,31.1,93.3,80.6,8.78,69.0,88.75
S04305,65.7,26.8,53.0,78.4,6.89,62.6,61.59
S04601,68.4,2.0,57.8,38.1,5.36,55.8,42.87
S00585,97.2,21.5,71.4,64.8,,60.3,69.29
S06004,80.2,17.4,80.8,78.6,5.9,63.4,67.1
S07812,82.2,,86.3,80.6,8.98,56.1,100.0
S07687,94.7,39.2,,100.0,9.97,75.2,100.0
S01849,61.4,19.6,67.7,74.3,8.12,55.0,92.38
S03462,72.4,21.4,79.5,76.3,7.46,72.2,88.58
S03540,,2.0,53.3,30.0,5.43,54.4,16.15
S09035,72.7,8.6,79.9,70.0,8.83,70.6,83.84
S06377,76.5,13.8,46.7,53.2,6.55,40.9,58.36
S06426,88.1,17.9,84.6,75.0,7.39,78.3,71.87
S02735,71.1,22.0,73.8,74.3,6.7,58.8,81.47
S03080,89.3,23.5,69.8,82.3,8.58,68.8,91.64
S00234,67.1,18.5,70.0,71.8,7.49,62.9,71.95
S01184,77.3,30.1,79.9,96.0,8.78,78.0,100.0
S03828,66.2,8.1,,50.9,6.6,36.7,45.44
S09107,77.5,13.3,72.3,76.0,7.5,63.9,65.11
S00887,86.9,10.3,77.0,78.8,8.72,75.6,76.02
S06395,75.0,17.4,72.7,76.1,5.99,67.8,72.21
S05019,57.4,5.5,,49.1,5.21,42.1,52.23
S01537,54.6,17.1,58.0,72.6,6.17,63.9,59.83
S07101,88.7,,67.7,70.6,6.6,57.3,84.42
S00282,69.7,18.4,71.4,59.3,6.87,49.6,73.42
S05519,88.7,12.8,70.1,58.1,7.99,68.8,74.48
S05755,73.8,,75.6,72.2,6.37,61.6,78.05
S00064,73.8,15.7,65.0,60.9,6.83,55.0,74.87
S06179,89.3,19.3,66.6,75.6,7.75,75.2,83.19
S05926,74.1,17.1,79.8,48.5,,56.4,64.75
S02289,70.5,16.8,55.4,90.6,7.7,66.7,70.31
S02417,81.5,15.7,,52.9,7.11,69.7,69.71
S01735,68.7,15.8,70.3,69.6,6.91,66.1,69.07
S01494,88.4,14.9,76.7,77.6,6.21,69.6,73.32
S08456,81.5,20.7,74.4,75.0,7.29,67.7,84.5
S05903,84.8,19.4,,91.4,9.32,86.3,90.75
S08234,63.8,12.1,75.3,60.4,,44.9,64.06
S02746,100.0,37.9,100.0,96.9,10.0,81.3,100.0
S05437,73.7,11.9,49.6,42.3,5.39,52.6,60.27
S09272,72.0,4.4,47.3,47.2,,67.8,47.2
S07048,87.4,19.6,73.0,87.0,8.07,81.0,88.05
S03626,67.7,15.7,73.7,73.6,7.58,68.8,79.22
S08542,83.4,14.3,69.8,67.3,5.99,40.1,74.22
S09195,78.8,29.7,,84.1,8.92,85.2,86.59
S06712,72.4,21.7,59.7,62.8,8.59,48.3,77.36
S00805,57.1,2.0,48.4,37.8,4.0,42.3,37.27
S01676,99.2,16.3,65.2,58.2,6.71,55.1,76.6
S05543,82.8,16.2,66.5,69.7,7.69,64.4,79.44
S01535,73.9,7.4,59.6,48.1,5.99,41.7,58.19
S03593,68.6,17.4,54.6,53.0,5.66,,54.33
S02070,82.1,16.9,64.5,68.2,7.15,62.7,67.42
S02295,78.2,15.1,69.3,66.8,6.91,50.3,64.69
S09189,88.3,20.9,72.7,67.0,6.02,55.6,78.97
S08253,63.7,15.6,59.6,67.3,,45.9,65.61
S05473,77.2,24.4,65.5,48.5,,53.0,62.38
S03379,77.0,5.5,50.3,,5.29,62.2,52.95
S06317,68.5,10.1,70.8,52.2,7.91,,81.17
S03414,63.5,12.9,72.9,60.8,6.7,38.5,63.4
S02053,73.2,9.3,77.9,60.4,7.96,66.2,72.54
S05305,68.2,17.3,70.0,71.0,7.6,57.0,71.29
S00097,84.5,25.9,90.8,78.9,7.83,88.8,95.73
S01168,100.0,26.7,81.9,92.2,9.57,84.3,91.17
S00131,56.3,2.0,40.2,30.0,4.8,56.1,33.82
S05213,73.6,2.0,55.0,55.3,6.9,60.7,61.46
S00146,53.1,9.0,47.9,34.2,4.44,30.6,32.96
S08784,81.4,22.1,74.4,61.0,7.97,72.2,80.71
S00062,78.2,,61.8,68.7,6.85,46.6,76.73
S00723,80.9,17.3,68.3,77.6,8.69,58.3,83.51
S06446,77.6,26.9,83.5,70.9,,62.0,78.8
S05928,76.3,8.6,63.4,68.1,6.76,42.6,58.61
S07105,63.2,5.9,55.5,59.9,5.56,37.9,54.07
S07570,59.5,11.0,52.1,51.5,6.97,33.3,56.45
S02742,66.7,17.3,82.8,73.8,8.6,68.6,83.26
S08376,90.9,23.7,81.2,68.5,,70.8,100.0
S00354,86.9,15.2,70.0,61.2,6.55,64.8,61.99
S07491,77.2,19.6,87.1,75.8,7.33,,78.42
S09379,74.4,27.5,87.9,89.8,10.0,73.7,97.36
S02281,68.9,28.3,75.6,73.4,7.62,61.1,84.05
S00701,87.2,19.4,72.4,88.0,7.5,59.0,79.36
S05823,84.0,25.9,74.7,77.3,8.18,45.4,76.25
S02743,67.1,19.83,66.1,67.6,6.55,50.7,63.78
S07820,79.8,20.9,69.0,72.5,7.66,85.8,67.92
S05607,,17.3,76.1,69.8,7.26,51.0,89.62
S07990,74.9,12.5,56.0,63.6,5.3,71.7,54.95
S09857,73.4,8.5,,62.5,8.38,49.9,71.38
S08860,96.3,28.0,88.9,100.0,9.44,87.8,100.0
S04712,63.3,23.7,79.4,73.9,7.39,,76.78
S01004,74.0,29.4,77.3,,7.55,72.8,76.29
S04268,,2.0,58.5,45.2,5.51,44.0,38.93
S02874,52.6,11.7,57.5,31.8,5.74,32.8,21.6
S02997,,23.1,80.3,72.7,5.8,54.7,74.92
S01821,94.8,24.4,86.5,86.5,8.84,68.5,96.95
S08199,62.5,10.0,67.1,78.9,6.78,66.0,74.52
S05438,53.2,9.9,60.7,53.8,6.27,42.1,50.55
S00763,83.7,19.5,53.6,64.3,7.26,57.2,78.98
S03632,84.7,14.1,94.8,73.6,9.3,73.8,91.77
S00058,77.2,14.5,56.8,46.2,7.03,52.2,55.84
S00770,46.5,9.6,60.1,47.1,5.82,54.3,41.76
S04159,76.9,19.5,69.2,63.6,7.64,55.0,66.45
S07084,91.4,17.2,65.5,62.4,7.07,58.4,67.05
S02628,91.1,31.7,93.7,96.6,10.0,66.8,100.0
S06779,93.2,36.6,55.4,59.0,7.01,54.6,76.46
S03706,89.7,17.0,,78.4,7.01,79.9,90.4
S01509,57.6,3.3,43.3,30.0,4.0,45.8,43.12
S06433,82.2,16.0,73.4,82.2,7.85,70.5,81.47
S07855,64.9,22.4,66.9,51.6,8.02,56.5,66.12
S00175,85.2,19.1,68.3,58.8,7.6,70.2,80.26
S04068,78.4,19.6,55.8,51.3,6.57,44.8,50.93
S06936,99.8,22.7,86.1,84.3,8.42,63.9,76.98
S06703,72.0,,76.8,58.2,8.32,43.9,58.35
S04220,85.9,27.1,89.9,83.2,7.73,50.9,100.0
S08051,86.4,24.9,93.0,85.8,9.21,60.4,100.0
S01072,82.2,16.3,71.1,74.0,6.72,45.4,70.41
S00173,77.1,10.7,86.1,68.4,6.97,63.3,67.2
S08096,92.3,22.0,83.6,74.2,7.89,75.8,100.0
S07997,76.1,2.0,55.2,53.1,,55.1,39.45
S00906,88.8,19.2,73.5,72.7,7.42,56.3,78.19
S03874,87.2,27.6,80.7,75.4,6.19,68.1,67.61
S03338,68.2,18.7,58.3,59.3,7.73,61.1,69.51
S01975,57.7,,52.2,36.0,5.79,44.9,45.36
S07347,65.5,20.3,62.8,46.0,5.54,77.3,54.2
S05125,,19.4,75.9,60.0,7.46,44.8,77.43
S00301,91.2,17.5,66.2,76.4,,50.2,70.07
S06284,65.8,19.4,67.5,45.3,7.79,59.1,53.11
S08668,55.1,10.7,59.5,57.7,7.01,41.8,55.35
S06298,74.2,20.7,76.0,79.2,7.3,57.4,81.97
S02439,73.7,16.5,86.0,66.6,8.18,65.7,69.76
S08549,78.6,19.3,86.4,79.8,8.66,64.7,87.27
S07843,73.6,17.0,70.8,60.7,5.91,44.2,57.4
S01633,72.7,6.1,57.5,56.6,6.83,61.7,70.44
S06921,77.0,29.3,72.3,78.2,8.46,70.4,87.43
S08740,53.9,8.2,51.7,49.1,4.92,56.9,51.91
S02292,88.4,22.8,77.7,76.9,6.59,66.6,73.99
S08101,70.1,10.8,59.8,48.4,7.05,49.5,52.21
S01091,88.8,20.7,66.8,57.9,8.06,46.5,60.53
S05219,67.8,7.0,32.6,34.7,5.38,47.4,28.8
S01544,58.6,7.9,49.8,47.7,5.98,31.4,49.12
S00828,89.9,40.0,92.0,92.7,9.18,72.6,96.43
S04188,57.7,13.9,45.9,40.9,5.94,,48.43
S00542,63.8,2.0,68.9,62.4,5.14,64.7,61.55
S08979,60.5,10.6,45.7,30.0,6.18,61.2,44.38
S03609,63.4,11.0,34.9,34.8,5.4,36.7,47.06
S03905,64.5,11.5,74.1,,,58.8,54.55
S09259,81.1,19.6,73.9,76.4,6.39,69.9,79.2
S03816,67.5,5.4,78.5,57.7,7.06,67.6,67.71
S08266,49.1,2.0,37.9,43.1,4.0,43.6,31.6
S07907,87.0,20.3,68.2,74.2,7.31,70.0,92.24
S01030,56.0,5.5,30.0,34.4,4.53,42.7,30.29
S09159,75.0,10.6,61.5,70.5,5.88,61.0,68.27
S05890,64.2,11.8,51.6,30.9,5.57,33.8,32.4
S08228,96.3,37.2,,43.4,9.39,84.8,85.19
S08555,81.7,23.0,86.9,89.2,7.75,80.2,88.18
S09037,77.7,15.5,54.8,44.7,6.1,68.1,47.3
S06520,78.4,22.6,81.5,80.1,7.74,69.5,81.56
S07282,63.6,18.0,56.5,48.4,4.7,59.2,41.62
S09351,60.2,,30.6,34.1,5.22,42.1,18.62
S04506,86.6,20.6,68.4,77.3,8.11,76.9,87.4
S07862,,15.3,64.2,74.4,7.86,54.1,72.87
S00374,90.5,30.9,73.7,73.6,9.14,,89.73
S09110,73.9,11.4,74.0,64.5,7.17,79.2,75.1
S05256,69.3,13.8,68.5,56.5,6.52,72.3,68.08
S07140,63.9,9.4,71.2,65.2,8.25,56.3,69.54
S09456,60.8,15.3,83.6,78.4,8.02,71.5,73.54
S04152,74.4,14.9,53.4,55.7,6.52,51.4,66.7
S02995,92.6,20.0,78.8,76.3,7.68,51.7,83.55
S00075,84.9,14.6,76.4,75.4,6.3,70.9,76.27
S04113,63.8,17.8,45.1,59.9,7.82,71.8,64.04
S04695,72.2,13.2,73.8,62.4,8.73,46.3,74.5
S04132,54.7,3.2,46.1,52.2,5.46,61.9,37.98
S07171,64.5,6.0,68.3,50.2,5.84,49.0,63.83
S09824,86.4,27.7,84.6,91.5,8.63,58.6,75.86
S08126,66.0,10.1,44.3,56.9,5.1,,45.49
S07267,78.2,19.3,71.6,75.8,7.9,55.8,76.91
S04200,74.5,13.0,70.0,36.2,7.43,29.4,56.81
S01257,75.4,17.0,71.7,69.2,7.61,54.7,79.33
S09973,84.9,19.7,88.8,88.1,8.25,67.9,87.09
S02604,76.9,9.1,39.2,42.0,6.16,25.5,33.56
S00970,94.7,28.3,82.0,88.6,9.12,86.0,100.0
S02900,72.2,24.0,62.0,70.5,6.78,60.5,64.1
S06324,69.7,21.1,67.8,59.2,6.35,36.4,66.71
S04393,64.1,4.9,35.2,41.8,5.96,44.4,37.27
S06383,100.0,28.3,100.0,93.2,8.89,67.6,100.0
S08815,76.0,19.1,77.5,70.2,7.81,57.8,70.37
S03197,77.0,16.5,70.5,62.0,6.67,50.6,87.37
S08611,89.9,32.1,69.6,76.3,6.72,80.9,80.78
S05078,87.9,18.9,86.1,82.0,7.02,70.6,77.3
S09076,78.5,9.5,69.2,79.9,7.13,60.4,79.08
S01364,74.6,11.9,96.9,69.4,8.74,38.2,68.71
S03435,81.5,26.2,79.7,70.0,7.17,42.9,68.51
S06385,90.6,15.4,75.6,84.3,4.92,38.9,65.68
S08281,85.3,24.7,85.5,86.7,7.88,82.7,100.0
S00160,84.0,15.7,73.3,70.3,7.17,63.3,80.03
S05200,65.0,10.1,73.4,63.1,6.44,57.2,66.94
S02165,67.7,2.0,39.7,47.4,4.96,28.8,41.53
S03529,88.7,24.1,83.2,78.2,6.5,53.6,79.77
S01953,54.5,3.6,51.0,38.2,5.84,45.8,32.78
S02521,100.0,34.3,88.1,94.2,9.01,87.9,100.0
S03098,80.3,22.1,64.6,72.9,7.75,68.0,80.03
S03445,87.1,19.3,93.8,59.2,7.61,88.0,80.69
S01401,82.1,14.3,77.1,76.1,7.3,60.1,75.3
S03250,88.3,11.5,54.6,47.5,7.65,63.8,66.16
S00971,68.8,15.8,68.8,62.9,5.93,38.3,75.87
S08109,81.0,16.8,82.8,75.6,7.92,,70.92
S09365,76.8,16.5,66.9,62.4,6.08,,72.28
S08878,77.5,2.0,53.2,52.8,5.88,54.6,62.45
S05973,74.8,27.2,73.4,70.9,6.75,,80.71
S09581,76.5,25.8,87.7,72.8,8.57,73.0,66.44
S08559,75.5,10.5,73.4,66.3,8.16,,79.8
S00725,70.7,11.2,,64.0,6.07,41.9,60.56
S02308,82.0,20.5,80.8,77.2,7.29,66.2,84.89
S09247,63.5,10.7,39.8,49.3,6.14,33.8,44.7
S02017,79.0,21.2,92.4,80.3,8.44,,82.43
S01933,61.3,,75.7,42.9,6.46,43.4,55.08
S03524,95.4,25.7,93.7,96.8,9.58,50.6,96.48
S09750,72.6,13.7,75.2,65.9,8.61,64.3,53.91
S02740,63.6,17.3,84.8,74.2,8.5,47.2,72.81
S09443,77.1,8.5,83.2,53.8,7.68,41.0,66.82
S07273,75.5,12.4,67.3,40.1,5.17,,47.11
S03322,100.0,40.0,100.0,100.0,10.0,82.9,100.0
S09036,83.7,18.9,85.5,70.4,8.44,70.1,92.87
S09579,78.6,22.3,88.7,79.2,6.17,83.3,68.54
S06631,88.3,17.9,71.3,56.1,8.58,62.0,69.35
S07172,68.6,10.9,67.2,70.8,8.27,55.3,69.45
S06421,76.7,20.4,73.6,60.1,7.7,58.3,72.24
S09192,64.2,6.7,64.7,54.0,6.26,56.2,52.53
S03213,70.5,16.2,68.6,,7.55,40.4,55.4
S03275,71.4,23.1,68.0,76.3,6.94,62.6,74.78
S02551,64.8,10.8,73.6,59.1,7.42,58.6,65.22
S01358,93.8,28.4,87.1,89.4,10.0,76.9,94.96
S04021,66.5,16.7,70.2,60.8,8.07,45.6,73.65
S09681,73.8,4.2,55.3,36.8,,48.6,58.24
S07616,58.4,8.8,63.7,50.0,6.62,44.6,38.94
S05206,70.6,12.7,74.8,64.3,8.15,41.4,71.18
S08428,53.7,10.2,64.8,59.2,6.04,45.1,56.65
S02761,,29.6,78.2,73.0,8.64,60.3,88.9
S03455,86.3,19.0,81.4,83.0,9.34,76.3,91.99
S00306,72.5,17.6,73.1,79.4,7.36,69.0,64.99
S08852,76.5,16.5,54.5,58.5,7.36,71.5,69.19
S02368,86.0,22.8,91.7,90.7,8.53,78.3,94.8
S05873,77.4,12.4,50.9,51.4,5.84,34.7,50.57
S02511,68.5,2.2,30.0,30.0,5.11,37.6,23.89
S07380,77.5,9.5,81.0,66.0,9.16,52.0,78.19
S06193,66.2,13.4,63.6,47.7,6.26,49.0,51.85
S06932,63.3,8.0,47.2,62.5,7.93,53.0,75.41
S05728,69.6,5.0,54.6,44.4,4.67,23.8,41.8
S01020,68.5,7.2,58.6,50.4,,52.5,56.62
S09067,78.4,20.4,88.5,76.3,7.55,67.3,81.24
S00365,73.3,17.4,65.1,52.3,5.24,47.4,66.56
S04260,97.8,19.0,83.5,68.1,7.68,78.1,94.36
S05987,,10.3,62.7,44.1,4.47,24.3,36.67
S05897,77.3,20.6,61.8,55.6,6.62,30.2,52.73
S09785,92.3,15.3,88.0,38.4,8.76,82.3,69.4
S03352,61.9,8.2,60.0,45.1,6.04,43.9,45.96
S01227,60.4,7.8,50.6,55.2,4.48,25.1,47.71
S05954,,21.2,,87.5,9.0,75.0,91.25
S08257,76.7,15.5,71.2,58.1,6.52,61.2,83.92
S06174,64.1,7.0,32.7,41.0,5.65,44.6,36.68
S06170,87.0,13.3,84.3,69.6,9.15,72.2,77.67
S08816,78.8,17.9,76.5,68.1,4.88,57.9,66.27
S03554,82.0,17.0,71.7,74.7,6.99,62.8,84.77
S03441,91.6,27.4,67.5,77.9,7.1,68.1,98.42
S00658,92.6,15.8,60.3,61.2,,49.6,66.66
S03699,81.9,20.7,62.5,65.5,6.39,50.9,64.04
S04628,77.4,,57.3,54.5,5.82,55.5,52.75
S08005,75.5,24.1,72.7,87.7,8.94,,68.51
S00843,81.9,17.4,95.8,90.0,9.46,61.1,91.22
S04952,76.5,19.0,83.1,77.4,,60.0,79.33
S02879,76.8,29.6,79.5,79.9,8.31,52.5,80.42
S08764,79.7,17.7,97.7,72.1,8.5,88.0,81.95
S07790,75.1,21.1,74.2,69.2,7.61,79.4,68.73
S07782,82.7,19.8,84.5,82.1,6.53,,82.0
S01451,94.8,25.4,89.1,87.1,7.62,52.0,100.0
S09515,80.3,29.8,80.2,71.9,8.48,63.4,74.57
S04458,79.1,11.6,85.1,60.9,7.71,,76.28
S03416,69.1,2.0,35.1,30.0,5.28,41.2,36.97
S01966,88.1,20.2,83.3,78.4,6.75,63.2,78.91
S08413,77.8,11.5,79.3,71.4,8.19,65.4,58.63
S07007,72.6,8.3,,60.0,7.42,59.9,57.89
S01491,63.3,12.4,65.0,51.5,6.31,48.3,54.82
S05762,75.3,11.3,65.7,63.8,7.62,29.2,66.88
S05247,79.7,17.5,66.8,61.6,7.31,54.8,66.24
S06498,87.7,33.4,99.0,96.5,10.0,,94.67
S03220,78.4,19.5,54.9,72.6,7.52,48.9,68.62
S05769,70.2,9.2,66.8,74.3,8.76,62.6,80.16
S04258,69.2,25.7,69.3,62.2,6.52,57.4,62.27
S02750,66.1,14.0,61.4,58.1,8.52,57.7,63.27
S02093,85.9,30.1,92.3,78.2,8.94,66.5,85.57
S07407,81.8,13.8,87.2,68.9,,62.5,52.97
S07977,86.6,20.7,90.8,76.2,7.47,72.7,95.43
S09448,62.4,14.2,52.3,39.9,,44.6,49.64
S08010,61.5,2.0,52.4,30.0,4.74,34.0,39.62
S02775,89.5,13.8,72.7,77.5,8.13,74.7,96.82
S08275,67.2,7.2,64.3,46.4,5.7,61.2,62.21
S00824,83.3,20.7,78.3,80.1,8.69,72.8,85.26
S03655,83.3,,89.7,80.3,9.9,81.0,100.0
S03931,58.8,7.4,,52.2,6.98,64.8,54.93
S05392,78.7,25.8,75.8,75.2,7.61,65.6,71.48
S03385,70.1,13.07,63.4,55.4,,61.9,76.6
S06477,85.2,21.0,85.6,70.4,9.38,,79.02
S08384,64.4,12.3,,58.1,,78.4,71.26
S02201,70.5,15.8,42.5,,5.88,37.8,54.16
S02741,77.3,20.8,68.1,72.6,7.21,73.1,79.18
S01702,72.5,8.4,66.4,50.1,8.25,70.8,66.79
S04801,72.1,4.3,50.4,48.9,5.61,52.5,45.37
S00480,65.1,13.6,51.5,46.9,6.4,43.9,58.41
S04587,88.9,19.5,89.0,64.7,9.17,62.7,96.36
S04837,77.2,10.9,54.3,59.9,7.46,28.2,60.52
S03136,,27.5,62.3,,5.52,53.2,47.23
S04823,87.4,19.3,81.1,71.4,7.6,67.2,84.14
S01989,83.3,6.7,76.4,68.8,8.28,54.3,77.57
S09420,76.5,23.9,,53.7,7.97,62.5,62.21
S03055,90.2,23.3,91.0,88.0,8.57,80.3,94.49
S08853,62.3,19.1,82.3,64.5,6.99,61.8,62.98
S04890,73.3,,71.5,94.8,9.02,86.4,91.53
S03456,70.0,8.5,60.6,58.0,5.95,55.6,44.84
S00229,66.0,5.8,51.6,57.4,5.04,56.4,37.27
S01861,52.4,6.7,56.0,30.3,4.56,29.4,41.92
S07729,82.7,13.7,78.6,67.9,5.98,49.4,64.45
S06974,70.7,12.7,72.2,62.2,8.36,59.7,69.09
S02945,93.5,24.7,94.1,100.0,9.49,85.7,95.2
S07650,63.4,,58.0,48.9,5.93,61.2,61.28
S09828,77.8,25.3,88.2,94.1,9.56,97.0,100.0
S05723,74.5,18.0,63.1,68.1,7.24,49.3,77.16
S02703,54.1,18.3,44.0,41.9,4.61,46.4,48.07
S04070,59.9,12.9,61.8,55.1,6.53,36.4,41.69
S01770,56.7,9.4,68.7,49.2,6.48,63.5,54.42
S03499,69.0,14.3,68.2,70.1,7.25,51.1,83.5
S06369,57.0,5.3,53.1,43.1,4.68,56.0,44.7
S08850,40.4,,51.0,43.1,4.7,29.6,33.23
S08572,81.5,10.8,69.7,54.3,7.52,33.5,63.28
S04598,76.2,21.9,71.0,64.0,6.8,57.2,72.71
S04898,87.4,23.5,69.0,58.8,8.0,71.6,92.37
S03347,70.9,26.8,59.4,80.3,7.6,58.1,76.89
S04098,55.0,13.8,48.0,49.1,4.0,47.3,33.66
S06737,91.7,30.2,92.6,100.0,9.56,79.6,100.0
S04351,76.5,17.6,88.3,79.0,5.89,64.6,65.78
S07885,77.0,19.9,79.1,76.2,6.08,54.8,82.1
S08709,78.1,6.9,68.9,60.1,5.75,54.1,43.46
S08465,54.1,2.0,42.2,45.5,5.51,44.6,38.31
S04631,61.0,11.5,57.0,48.5,6.78,36.2,66.9
S05187,90.0,22.0,75.8,78.4,8.56,58.6,81.73
S05863,79.5,19.7,78.9,58.7,5.98,51.7,70.15
S09599,48.8,15.4,31.5,46.2,6.7,23.5,45.35
S05414,73.2,16.8,82.7,79.0,8.16,72.9,75.85
S03838,69.8,11.6,72.4,67.3,8.15,78.9,75.84
S02149,89.2,32.6,92.6,70.8,9.78,66.0,98.11
S00337,81.1,21.0,91.0,83.9,9.74,86.5,91.9
S05482,83.2,17.6,60.2,57.1,7.35,81.0,60.9
S06464,76.7,20.7,75.3,76.0,7.86,76.0,79.04
S02360,72.6,2.1,53.8,46.3,6.35,55.4,45.88
S07496,83.3,21.1,76.9,72.3,7.83,,82.46
S06531,60.9,2.0,46.5,32.7,5.09,47.6,38.3
S05873,77.4,12.4,50.9,51.4,5.84,34.7,50.57
S00078,84.7,16.7,81.9,78.3,6.26,52.9,86.86
S04629,70.1,18.1,54.8,46.5,4.83,57.1,63.08
S01317,56.3,4.0,51.9,30.0,4.52,24.7,41.33
S08519,71.2,9.9,82.4,47.1,7.86,66.8,72.74
S08259,87.8,14.3,81.0,93.9,7.54,68.9,89.4
S08671,85.1,16.4,79.8,,6.11,70.2,77.82
S02146,81.4,26.4,80.1,84.1,8.32,70.3,91.29
S01259,67.5,12.1,59.8,40.4,5.22,53.8,51.44
S04121,67.3,18.9,58.9,61.0,6.26,59.0,74.24
S07623,71.5,12.8,84.2,85.0,6.67,49.7,66.18
S05198,66.0,14.1,87.5,64.4,7.1,44.0,70.39
S07429,74.8,15.6,96.7,69.1,9.14,57.3,96.9
S04764,65.1,14.2,50.6,55.6,5.39,53.7,56.96
S00485,79.6,21.9,74.8,64.2,6.89,57.4,74.5
S03048,80.2,20.8,71.1,62.6,7.51,60.5,78.37
S00614,46.9,11.8,80.3,64.7,6.55,63.8,79.54
S01293,81.3,20.3,80.8,72.0,8.04,70.8,79.17
S01295,58.3,2.0,45.0,50.2,4.82,32.8,36.26
S00448,72.6,7.6,58.3,37.1,5.86,40.1,48.26
S01047,76.4,20.5,75.8,84.7,7.22,72.6,87.36
S02893,84.0,,82.8,55.9,7.99,55.5,69.41
S05277,86.9,22.5,90.2,81.9,9.29,80.6,100.0
S09089,84.8,14.8,64.2,60.7,6.85,,61.88
S09392,86.9,30.0,92.0,86.1,10.0,82.9,93.75
S06496,69.1,10.4,75.3,63.1,,,54.44
S03900,58.2,3.5,53.4,45.0,5.4,39.5,35.14
S02533,,12.6,53.4,43.4,5.88,58.4,57.76
S09688,71.6,9.3,39.5,57.5,7.12,58.7,41.56
S08125,53.4,13.0,41.6,46.4,6.02,54.6,51.8
S08480,63.2,2.0,,35.2,5.46,31.1,30.49
S08053,72.3,26.4,71.6,64.5,6.97,62.6,77.76
S05257,69.9,4.0,61.6,49.3,5.3,57.2,62.94
S02467,63.1,22.9,74.3,71.6,7.4,45.9,75.75
S07375,82.0,14.2,71.4,67.5,7.45,47.1,69.94
S09565,57.1,7.9,62.6,37.9,4.72,37.0,51.58
S07188,69.0,17.6,64.8,63.9,7.13,50.0,82.65
S06659,85.0,14.7,75.4,75.3,5.71,30.2,65.28
S06078,70.8,8.1,64.8,50.2,7.43,60.9,72.61
S09808,76.1,2.0,50.1,52.6,7.11,38.4,45.11
S07221,81.6,15.3,79.0,74.2,5.98,51.0,67.62
S09126,86.3,32.3,78.1,70.4,7.14,64.9,87.13
S08336,52.8,2.0,34.6,31.0,4.72,43.2,38.84
S00790,64.8,13.5,54.0,66.3,6.92,66.8,69.47
S01753,74.8,12.4,73.7,37.1,6.4,,56.58
S04116,79.7,18.0,64.5,61.2,6.4,49.6,78.51
S07794,84.1,23.1,60.2,51.1,4.93,61.5,69.73
S00129,73.9,20.7,83.8,54.0,8.16,73.1,82.44
S06273,100.0,32.5,79.8,91.9,8.91,67.5,90.44
S01442,60.3,5.4,70.2,50.1,5.66,48.8,45.75
S02333,84.8,17.3,74.9,74.8,5.99,36.7,54.92
S05843,79.0,11.4,84.0,67.6,8.85,55.3,100.0
S03367,72.3,7.9,55.9,58.6,5.87,55.1,61.05
S01218,91.4,26.2,,74.6,8.78,81.2,81.57
S06242,70.9,12.0,72.1,61.0,9.18,54.5,66.91
S02726,72.0,5.7,68.0,45.2,5.42,48.5,35.82
S06431,89.4,14.2,69.6,84.2,,68.7,79.2
S06502,97.3,21.3,84.0,65.0,6.76,47.9,49.26
S09616,79.2,10.3,76.3,62.2,,,72.53
S04043,81.3,4.2,62.2,45.8,,45.8,53.27
S02870,73.5,15.8,81.2,68.3,8.37,44.5,74.7
S05104,76.7,23.9,87.0,79.1,7.53,56.6,72.46
S02808,87.5,24.0,87.9,72.1,8.93,61.1,71.18
S00732,46.2,9.7,45.7,43.1,5.86,29.5,39.28
S00678,63.2,15.4,64.1,54.9,4.9,68.2,52.07
S01522,57.8,16.2,68.6,69.7,6.87,49.2,57.83
S06257,66.4,8.9,49.4,60.4,7.35,44.9,54.06
S01018,84.2,15.7,81.1,60.9,8.89,78.2,90.79
S03594,76.8,12.0,81.8,63.9,8.91,59.7,82.71
S01042,,17.5,59.7,65.5,7.26,53.5,77.28
